concurrency;count;command;date_time;used_mem;cached;buffer;swap
4;47;stop_command;2024-04-14_22-56-53;3291784;3052200;221176;1000444
4;48;load_command;2024-04-14_22-57-55;697460;3893196;221328;1000444
4;48;stop_command;2024-04-14_22-58-28;3278908;3052200;221536;1000444
4;49;stop_command;2024-04-14_23-00-02;3287164;3052200;221880;1000444
4;50;stop_command;2024-04-14_23-01-35;3286016;3052328;222248;1000444
4;51;stop_command;2024-04-14_23-03-09;3277840;3052752;222668;1000444
4;52;stop_command;2024-04-14_23-04-43;3276160;3052880;223036;1000444
4;53;stop_command;2024-04-14_23-06-17;3288816;3052880;223412;1000444
4;54;load_command;2024-04-14_23-07-19;682568;3125652;223592;1000444
4;54;stop_command;2024-04-14_23-07-52;3283452;3052884;223808;1000444
4;55;stop_command;2024-04-14_23-09-26;3280084;3052884;224180;1000444
4;56;load_command;2024-04-14_23-10-28;730932;3910636;224364;1000444
4;56;stop_command;2024-04-14_23-11-01;3274324;3053076;224576;1000444
4;57;stop_command;2024-04-14_23-12-35;3290048;3053204;224932;1000444
4;58;load_command;2024-04-14_23-13-37;705132;3571484;225112;1000444
4;58;stop_command;2024-04-14_23-14-10;3270436;3053204;225304;1000444
4;59;stop_command;2024-04-14_23-15-44;3286968;3053356;225728;1000444
4;60;stop_command;2024-04-14_23-17-18;3281088;3053356;226156;1000444
4;61;stop_command;2024-04-14_23-18-52;3280332;3053356;226548;1000444
4;62;stop_command;2024-04-14_23-20-25;3289828;3053356;226940;1000444
4;63;stop_command;2024-04-14_23-21-59;3286424;3053424;227224;1000444
4;64;stop_command;2024-04-14_23-23-33;3273076;3053680;227636;1000444
4;65;stop_command;2024-04-14_23-25-07;3279896;3053680;228004;1000444
4;66;stop_command;2024-04-14_23-26-41;3286184;3053680;228328;1000444
4;67;stop_command;2024-04-14_23-28-15;3280364;3053808;228676;1000444
4;68;load_command;2024-04-14_23-29-17;694004;3074448;228864;1000444
4;68;stop_command;2024-04-14_23-29-50;3281868;3053808;229084;1000444
4;69;stop_command;2024-04-14_23-31-24;3272688;3053808;229440;1000444
4;70;load_command;2024-04-14_23-32-26;697060;3552196;229596;1000444
4;70;stop_command;2024-04-14_23-32-59;3288248;3053936;229804;1000444
4;71;stop_command;2024-04-14_23-34-33;3277336;3053936;230228;1000444
4;72;load_command;2024-04-14_23-35-35;699984;3185956;230404;1000444
4;72;stop_command;2024-04-14_23-36-08;3280896;3054064;230576;1000444
4;73;stop_command;2024-04-14_23-37-42;3285320;3054064;230904;1000444
4;74;stop_command;2024-04-14_23-39-16;3279952;3054064;231232;1000444
4;75;load_command;2024-04-14_23-40-18;694800;3723548;231416;1000444
4;75;stop_command;2024-04-14_23-40-51;3305924;3054208;231640;1000444
4;76;load_command;2024-04-14_23-41-53;727600;3906816;231804;1000444
4;76;stop_command;2024-04-14_23-42-26;3284776;3054204;232000;1000444
4;77;stop_command;2024-04-14_23-44-00;3276808;3054336;232416;1000444
4;78;stop_command;2024-04-14_23-45-33;3276464;3054336;232832;1000444
4;79;stop_command;2024-04-14_23-47-07;3276024;3054336;233172;1000444
4;80;load_command;2024-04-14_23-48-10;707680;3147484;233324;1000444
4;80;stop_command;2024-04-14_23-48-42;3285156;3054468;233532;1000444
4;81;stop_command;2024-04-14_23-50-16;3295040;3054468;233908;1000444
4;82;stop_command;2024-04-14_23-51-50;3287552;3054468;234368;1000444
4;83;stop_command;2024-04-14_23-53-24;3267492;3054596;234800;1000444
4;84;load_command;2024-04-14_23-54-26;700172;3597576;235008;1000444
4;84;stop_command;2024-04-14_23-54-59;3291728;3054596;235216;1000444
4;85;stop_command;2024-04-14_23-56-33;3288372;3054772;235620;1000444
4;86;stop_command;2024-04-14_23-58-07;3279832;3054772;236024;1000444
4;87;stop_command;2024-04-14_23-59-41;3287936;3054772;236412;1000444
4;88;stop_command;2024-04-15_00-01-15;3267688;3055584;236848;1000444
4;89;stop_command;2024-04-15_00-02-49;3284432;3055712;237296;1000444
4;90;load_command;2024-04-15_00-03-51;692452;3598408;237508;1000444
4;90;stop_command;2024-04-15_00-04-24;3271660;3055840;237660;1000444
4;91;load_command;2024-04-15_00-05-26;684560;3444768;237824;1000444
4;91;stop_command;2024-04-15_00-05-59;3299164;3055840;237960;1000444
4;92;stop_command;2024-04-15_00-07-33;3283452;3055968;238308;1000444
4;93;stop_command;2024-04-15_00-09-07;3280888;3055972;238664;1000444
4;94;load_command;2024-04-15_00-10-09;702164;3709764;238824;1000444
4;94;stop_command;2024-04-15_00-10-42;3286716;3055972;239052;1000444
4;95;stop_command;2024-04-15_00-12-15;3283288;3056100;239436;1000444
4;96;stop_command;2024-04-15_00-13-49;3272952;3056100;239868;1000444
4;97;stop_command;2024-04-15_00-15-23;3282220;3056228;240216;1000444
4;98;stop_command;2024-04-15_00-16-57;3285308;3056228;240616;1000444
4;99;stop_command;2024-04-15_00-18-31;3285056;3056228;241032;1000444
4;100;load_command;2024-04-15_00-19-33;731512;3873752;241220;1000444
4;100;stop_command;2024-04-15_00-20-06;3303108;3056356;241456;1000444
8;1;start_command;2024-04-15_00-21-09;892540;3055940;241864;1000444
8;1;stop_command;2024-04-15_00-21-41;4227008;3057452;242008;1000444
8;2;start_command;2024-04-15_00-22-45;861944;3056536;242540;1000444
8;2;stop_command;2024-04-15_00-23-17;4213792;3057580;242668;1000444
8;3;load_command;2024-04-15_00-24-19;706656;3171516;242904;1000444
8;3;start_command;2024-04-15_00-24-21;884312;3056016;242980;1000444
8;3;stop_command;2024-04-15_00-24-53;4265012;3057712;243084;1000444
8;4;start_command;2024-04-15_00-25-56;936944;3056580;243672;1000444
8;4;stop_command;2024-04-15_00-26-29;4253564;3057840;243804;1000444
8;5;start_command;2024-04-15_00-27-32;932864;3056748;244312;1000444
8;5;stop_command;2024-04-15_00-28-04;4252440;3057840;244412;1000444
8;6;load_command;2024-04-15_00-29-06;704844;3269832;244676;1000444
8;6;start_command;2024-04-15_00-29-08;967596;3056452;244884;1000444
8;6;stop_command;2024-04-15_00-29-40;4228036;3058044;244984;1000444
8;7;start_command;2024-04-15_00-30-44;937520;3057068;245384;1000444
8;7;stop_command;2024-04-15_00-31-16;4240436;3058172;245488;1000444
8;8;start_command;2024-04-15_00-32-19;944836;3056892;245972;1000444
8;8;stop_command;2024-04-15_00-32-51;4263084;3058300;246060;1000444
8;9;start_command;2024-04-15_00-33-54;968200;3056976;246556;1000444
8;9;stop_command;2024-04-15_00-34-27;4194096;3058300;246660;1000444
8;10;start_command;2024-04-15_00-35-30;973792;3057440;247072;1000444
8;10;stop_command;2024-04-15_00-36-02;4266444;3058548;247160;1000444
8;11;start_command;2024-04-15_00-37-05;964660;3057432;247688;1000444
8;11;stop_command;2024-04-15_00-37-37;4234432;3058676;247796;1000444
8;12;start_command;2024-04-15_00-38-41;985380;3057416;248228;1000444
8;12;stop_command;2024-04-15_00-39-13;4243592;3058804;248372;1000444
8;13;start_command;2024-04-15_00-40-16;919720;3057552;248852;1000444
8;13;stop_command;2024-04-15_00-40-48;4235624;3058804;248976;1000444
8;14;load_command;2024-04-15_00-41-51;699384;3861544;249280;1000444
8;14;start_command;2024-04-15_00-41-53;906520;3058368;249460;1000444
8;14;stop_command;2024-04-15_00-42-25;4242560;3058932;249548;1000444
8;15;load_command;2024-04-15_00-43-27;700372;3321848;249840;1000444
8;15;start_command;2024-04-15_00-43-29;953212;3057308;249948;1000444
8;15;stop_command;2024-04-15_00-44-01;4242720;3059112;250048;1000444
8;16;start_command;2024-04-15_00-45-05;920536;3058156;250400;1000444
8;16;stop_command;2024-04-15_00-45-37;4239176;3059240;250508;1000444
8;17;start_command;2024-04-15_00-46-40;886548;3057856;250932;1000444
8;17;stop_command;2024-04-15_00-47-12;4255936;3059240;251020;1000444
8;18;load_command;2024-04-15_00-48-14;722548;3687164;251268;1000444
8;18;start_command;2024-04-15_00-48-16;838828;3057904;251476;1000444
8;18;stop_command;2024-04-15_00-48-48;4239468;3059368;251592;1000444
8;19;start_command;2024-04-15_00-49-52;967268;3058248;251980;1000444
8;19;stop_command;2024-04-15_00-50-24;4256316;3059496;252132;1000444
8;20;load_command;2024-04-15_00-51-26;696188;3629200;252460;1000444
8;20;start_command;2024-04-15_00-51-28;956884;3058168;252656;1000444
8;20;stop_command;2024-04-15_00-52-00;4239156;3059624;252768;1000444
8;21;start_command;2024-04-15_00-53-04;892792;3058628;253204;1000444
8;21;stop_command;2024-04-15_00-53-36;4249088;3059624;253340;1000444
8;22;load_command;2024-04-15_00-54-38;714340;3639180;253656;1000444
8;22;start_command;2024-04-15_00-54-40;1000788;3058592;253832;1000444
8;22;stop_command;2024-04-15_00-55-12;4231860;3059884;253964;1000444
8;23;load_command;2024-04-15_00-56-14;729016;3085256;254212;1000444
8;23;start_command;2024-04-15_00-56-16;993668;3058752;254408;1000444
8;23;stop_command;2024-04-15_00-56-49;4275244;3060012;254500;1000444
8;24;start_command;2024-04-15_00-57-52;851836;3058772;254968;1000444
8;24;stop_command;2024-04-15_00-58-24;4240108;3060140;255116;1000444
8;25;load_command;2024-04-15_00-59-26;703836;3314804;255444;1000444
8;25;start_command;2024-04-15_00-59-28;932260;3059224;255692;1000444
8;25;stop_command;2024-04-15_01-00-00;4232796;3060296;255848;1000444
8;26;start_command;2024-04-15_01-01-04;928668;3059724;256344;1000444
8;26;stop_command;2024-04-15_01-01-36;4258320;3060424;256440;1000444
8;27;load_command;2024-04-15_01-02-38;698460;3671468;256768;1000444
8;27;start_command;2024-04-15_01-02-40;898500;3058864;257008;1000444
8;27;stop_command;2024-04-15_01-03-12;4249640;3060556;257128;1000444
8;28;start_command;2024-04-15_01-04-16;975020;3059444;257588;1000444
8;28;stop_command;2024-04-15_01-04-48;4247940;3060676;257736;1000444
8;29;load_command;2024-04-15_01-05-50;721132;3411248;258012;1000444
8;29;start_command;2024-04-15_01-05-52;901872;3059308;258236;1000444
8;29;stop_command;2024-04-15_01-06-24;4260296;3060716;258352;1000444
8;30;start_command;2024-04-15_01-07-27;982480;3059772;258848;1000444
8;30;stop_command;2024-04-15_01-07-59;4253948;3060844;258960;1000444
8;31;start_command;2024-04-15_01-09-03;951276;3059924;259452;1000444
8;31;stop_command;2024-04-15_01-09-35;4238648;3060972;259564;1000444
8;32;load_command;2024-04-15_01-10-37;706068;3270692;259860;1000444
8;32;start_command;2024-04-15_01-10-39;966532;3059340;260048;1000444
8;32;stop_command;2024-04-15_01-11-11;4254472;3061288;260176;1000444
8;33;start_command;2024-04-15_01-12-14;986844;3060076;260712;1000444
8;33;stop_command;2024-04-15_01-12-47;4256588;3061312;260840;1000444
8;34;load_command;2024-04-15_01-13-49;719740;3618320;261160;1000444
8;34;start_command;2024-04-15_01-13-51;989900;3060024;261340;1000444
8;34;stop_command;2024-04-15_01-14-23;4258040;3061440;261452;1000444
8;35;load_command;2024-04-15_01-15-25;699684;3398808;261724;1000444
8;35;start_command;2024-04-15_01-15-27;923988;3060304;261872;1000444
8;35;stop_command;2024-04-15_01-15-59;4261400;3061568;261972;1000444
8;36;load_command;2024-04-15_01-17-02;711684;3340336;262236;1000444
8;36;start_command;2024-04-15_01-17-04;922248;3060580;262440;1000444
8;36;stop_command;2024-04-15_01-17-36;4265032;3061568;262588;1000444
8;37;start_command;2024-04-15_01-18-39;1012584;3060428;263112;1000444
8;37;stop_command;2024-04-15_01-19-11;4250348;3061760;263248;1000444
8;38;start_command;2024-04-15_01-20-14;934800;3061304;263724;1000444
8;38;stop_command;2024-04-15_01-20-47;4257988;3062524;263868;1000444
8;39;start_command;2024-04-15_01-21-50;1002112;3061376;264348;1000444
8;39;stop_command;2024-04-15_01-22-22;4245492;3062652;264488;1000444
8;40;start_command;2024-04-15_01-23-25;916032;3061844;264868;1000444
8;40;stop_command;2024-04-15_01-23-57;4217640;3062780;264960;1000444
8;41;load_command;2024-04-15_01-25-00;719116;3303332;265228;1000444
8;41;start_command;2024-04-15_01-25-02;891052;3061700;265420;1000444
8;41;stop_command;2024-04-15_01-25-34;4271844;3062916;265516;1000444
8;42;start_command;2024-04-15_01-26-37;1018044;3061660;265920;1000444
8;42;stop_command;2024-04-15_01-27-09;4239972;3063036;266036;1000444
8;43;load_command;2024-04-15_01-28-12;703356;3244876;266332;1000444
8;43;start_command;2024-04-15_01-28-14;988692;3062156;266552;1000444
8;43;stop_command;2024-04-15_01-28-46;4236872;3063164;266648;1000444
8;44;start_command;2024-04-15_01-29-49;884016;3062400;267196;1000444
8;44;stop_command;2024-04-15_01-30-21;4255580;3063292;267340;1000444
8;45;load_command;2024-04-15_01-31-23;717564;3128344;267620;1000444
8;45;start_command;2024-04-15_01-31-25;1007220;3062236;267828;1000444
8;45;stop_command;2024-04-15_01-31-58;4268780;3063420;267940;1000444
8;46;start_command;2024-04-15_01-33-01;968392;3062324;268396;1000444
8;46;stop_command;2024-04-15_01-33-33;4261032;3063424;268508;1000444
8;47;load_command;2024-04-15_01-34-35;711832;3731140;268788;1000444
8;47;start_command;2024-04-15_01-34-37;894480;3062324;268992;1000444
8;47;stop_command;2024-04-15_01-35-09;4241164;3063576;269112;1000444
8;48;load_command;2024-04-15_01-36-12;738788;3927928;272484;1000444
8;48;start_command;2024-04-15_01-36-14;948100;3069968;272696;1000444
8;48;stop_command;2024-04-15_01-36-46;4218424;3071180;272792;1000444
8;49;start_command;2024-04-15_01-37-49;942144;3070312;273232;1000444
8;49;stop_command;2024-04-15_01-38-21;4282832;3071180;273348;1000444
8;50;load_command;2024-04-15_01-39-24;725120;3630092;273588;1000444
8;50;start_command;2024-04-15_01-39-26;981696;3070124;273784;1000444
8;50;stop_command;2024-04-15_01-39-58;4245876;3071308;273900;1000444
8;51;start_command;2024-04-15_01-41-01;959724;3070040;274288;1000444
8;51;stop_command;2024-04-15_01-41-33;4223284;3071436;274416;1000444
8;52;start_command;2024-04-15_01-42-36;1028584;3070192;274852;1000444
8;52;stop_command;2024-04-15_01-43-09;4229344;3071564;274984;1000444
8;53;start_command;2024-04-15_01-44-12;986304;3070332;275420;1000444
8;53;stop_command;2024-04-15_01-44-44;4263424;3071564;275564;1000444
8;54;start_command;2024-04-15_01-45-47;1024124;3070444;276040;1000444
8;54;stop_command;2024-04-15_01-46-19;4229340;3071696;276192;1000444
8;55;start_command;2024-04-15_01-47-22;1033848;3070736;276632;1000444
8;55;stop_command;2024-04-15_01-47-55;4227312;3071824;276756;1000444
8;56;start_command;2024-04-15_01-48-58;941056;3070796;277264;1000444
8;56;stop_command;2024-04-15_01-49-30;4241724;3071952;277368;1000444
8;57;start_command;2024-04-15_01-50-33;1009320;3070676;277860;1000444
8;57;stop_command;2024-04-15_01-51-05;4286688;3071952;277968;1000444
8;58;start_command;2024-04-15_01-52-09;982616;3071056;278592;1000444
8;58;stop_command;2024-04-15_01-52-41;4246396;3072080;278704;1000444
8;59;start_command;2024-04-15_01-53-44;890512;3070912;279144;1000444
8;59;stop_command;2024-04-15_01-54-16;4253412;3072208;279248;1000444
8;60;load_command;2024-04-15_01-55-19;741404;3927352;279528;1000444
8;60;start_command;2024-04-15_01-55-21;1003296;3071228;279740;1000444
8;60;stop_command;2024-04-15_01-55-53;4227288;3072336;279876;1000444
8;61;start_command;2024-04-15_01-56-56;965992;3071256;280316;1000444
8;61;stop_command;2024-04-15_01-57-28;4265424;3072340;280428;1000444
8;62;load_command;2024-04-15_01-58-30;726560;3392292;280668;1000444
8;62;start_command;2024-04-15_01-58-32;951856;3070764;280760;1000444
8;62;stop_command;2024-04-15_01-59-05;4178524;3072724;280908;1000444
8;63;start_command;2024-04-15_02-00-08;897800;3071372;281376;1000444
8;63;stop_command;2024-04-15_02-00-40;4254584;3072852;281476;1000444
8;64;start_command;2024-04-15_02-01-43;999228;3071784;281968;1000444
8;64;stop_command;2024-04-15_02-02-15;4261144;3072852;282068;1000444
8;65;start_command;2024-04-15_02-03-19;943936;3072352;282596;1000444
8;65;stop_command;2024-04-15_02-03-51;4251540;3073364;282724;1000444
8;66;start_command;2024-04-15_02-04-54;884112;3072424;283180;1000444
8;66;stop_command;2024-04-15_02-05-26;4267356;3073624;283292;1000444
8;67;start_command;2024-04-15_02-06-29;909196;3072536;283780;1000444
8;67;stop_command;2024-04-15_02-07-01;4232668;3073752;283940;1000444
8;68;start_command;2024-04-15_02-08-05;1005496;3072740;284376;1000444
8;68;stop_command;2024-04-15_02-08-37;4226220;3073752;284532;1000444
8;69;start_command;2024-04-15_02-09-40;958000;3072264;284884;1000444
8;69;stop_command;2024-04-15_02-10-12;4260520;3073880;284980;1000444
8;70;start_command;2024-04-15_02-11-16;886932;3073144;285428;1000444
8;70;stop_command;2024-04-15_02-11-48;4257640;3074012;285548;1000444
8;71;start_command;2024-04-15_02-12-51;914072;3072812;286060;1000444
8;71;stop_command;2024-04-15_02-13-23;4270160;3074140;286148;1000444
8;72;start_command;2024-04-15_02-14-26;975296;3073132;286544;1000444
8;72;stop_command;2024-04-15_02-14-59;4262556;3074140;286648;1000444
8;73;start_command;2024-04-15_02-16-02;1001924;3073164;287008;1000444
8;73;stop_command;2024-04-15_02-16-34;4237284;3074268;287120;1000444
8;74;load_command;2024-04-15_02-17-36;716044;3798644;287316;1000444
8;74;start_command;2024-04-15_02-17-38;977236;3072700;287544;1000444
8;74;stop_command;2024-04-15_02-18-10;4240432;3074432;287612;1000444
8;75;start_command;2024-04-15_02-19-14;976564;3073684;288024;1000444
8;75;stop_command;2024-04-15_02-19-46;4248596;3074560;288132;1000444
8;76;start_command;2024-04-15_02-20-49;906216;3073184;288512;1000444
8;76;stop_command;2024-04-15_02-21-21;4252524;3074584;288596;1000444
8;77;start_command;2024-04-15_02-22-24;986568;3073228;289076;1000444
8;77;stop_command;2024-04-15_02-22-56;4248588;3074712;289172;1000444
8;78;start_command;2024-04-15_02-24-00;958272;3073764;289576;1000444
8;78;stop_command;2024-04-15_02-24-32;4243896;3074840;289660;1000444
8;79;start_command;2024-04-15_02-25-35;963860;3073788;290108;1000444
8;79;stop_command;2024-04-15_02-26-07;4246284;3074968;290228;1000444
8;80;start_command;2024-04-15_02-27-11;927600;3074140;290552;1000444
8;80;stop_command;2024-04-15_02-27-43;4250188;3074968;290676;1000444
8;81;load_command;2024-04-15_02-28-45;702296;3863300;290908;1000444
8;81;start_command;2024-04-15_02-28-47;954716;3073560;291072;1000444
8;81;stop_command;2024-04-15_02-29-19;4260852;3075096;291176;1000444
8;82;start_command;2024-04-15_02-30-22;894392;3073952;291488;1000444
8;82;stop_command;2024-04-15_02-30-54;4259108;3075248;291576;1000444
8;83;start_command;2024-04-15_02-31-58;948044;3074480;292004;1000444
8;83;stop_command;2024-04-15_02-32-30;4225348;3075376;292056;1000444
8;84;start_command;2024-04-15_02-33-33;841196;3074152;292492;1000444
8;84;stop_command;2024-04-15_02-34-05;4259740;3075376;292580;1000444
8;85;load_command;2024-04-15_02-35-08;737656;3927944;292752;1000444
8;85;start_command;2024-04-15_02-35-10;1013860;3074292;292908;1000444
8;85;stop_command;2024-04-15_02-35-42;4261100;3075504;293028;1000444
8;86;start_command;2024-04-15_02-36-45;962012;3074380;293532;1000444
8;86;stop_command;2024-04-15_02-37-17;4253340;3075632;293656;1000444
8;87;start_command;2024-04-15_02-38-20;923020;3074132;294008;1000444
8;87;stop_command;2024-04-15_02-38-52;4269760;3075760;294076;1000444
8;88;load_command;2024-04-15_02-39-55;742572;3962116;294316;1000444
8;88;start_command;2024-04-15_02-39-57;948504;3074884;294504;1000444
8;88;stop_command;2024-04-15_02-40-29;4247592;3075784;294580;1000444
8;89;start_command;2024-04-15_02-41-32;983252;3074788;294912;1000444
8;89;stop_command;2024-04-15_02-42-04;4264080;3075912;294976;1000444
8;90;start_command;2024-04-15_02-43-08;962420;3074892;295256;1000444
8;90;stop_command;2024-04-15_02-43-40;4244576;3076040;295400;1000444
8;91;start_command;2024-04-15_02-44-43;1023744;3075036;295872;1000444
8;91;stop_command;2024-04-15_02-45-15;4223804;3076272;296048;1000444
8;92;start_command;2024-04-15_02-46-19;905992;3075096;296552;1000444
8;92;stop_command;2024-04-15_02-46-51;4239256;3076400;296636;1000444
8;93;start_command;2024-04-15_02-47-54;987624;3075040;297084;1000444
8;93;stop_command;2024-04-15_02-48-26;4260160;3076528;297176;1000444
8;94;load_command;2024-04-15_02-49-28;716056;3249844;297380;1000444
8;94;start_command;2024-04-15_02-49-30;876808;3075396;297592;1000444
8;94;stop_command;2024-04-15_02-50-03;4252224;3076528;297728;1000444
8;95;start_command;2024-04-15_02-51-06;1007724;3075924;298140;1000444
8;95;stop_command;2024-04-15_02-51-38;4284360;3076656;298276;1000444
8;96;load_command;2024-04-15_02-52-40;720060;3275956;298516;1000444
8;96;start_command;2024-04-15_02-52-42;991024;3075844;298688;1000444
8;96;stop_command;2024-04-15_02-53-14;4275340;3076784;298820;1000444
8;97;load_command;2024-04-15_02-54-17;703952;3899816;299048;1000444
8;97;start_command;2024-04-15_02-54-19;985484;3075148;299216;1000444
8;97;stop_command;2024-04-15_02-54-51;4243488;3076912;299360;1000444
8;98;start_command;2024-04-15_02-55-54;920284;3075416;299828;1000444
8;98;stop_command;2024-04-15_02-56-26;4213372;3076912;299916;1000444
8;99;start_command;2024-04-15_02-57-30;914560;3075832;300380;1000444
8;99;stop_command;2024-04-15_02-58-02;4228608;3077044;300472;1000444
8;100;load_command;2024-04-15_02-59-04;739520;3921556;300704;1000444
8;100;start_command;2024-04-15_02-59-06;859256;3075972;300948;1000444
8;100;stop_command;2024-04-15_02-59-38;4257804;3077176;301012;1000444
